"Id
===
Id
===
int-s","名称
===
Name
===
string-s","等级
===
Level
===
int-s","模型Id
===
AvatarId
===
int-s","装备Id0
===
EquipId0
===
int-s","装备Id1
===
EquipId1
===
int-s","装备Id2
===
EquipId2
===
int-s","技能Id0
===
SkillId0
===
int-s","技能Id1
===
SkillId1
===
int-s","技能Id2
===
SkillId2
===
int-s","技能Id3
===
SkillId3
===
int-s"
3261,°阿井．て,55,2,2245,2645,2845,2001,2041,2091,-1
3262,血色白秋,55,2,2045,2645,2845,2001,2051,2101,-1
3263,不想骗自己,55,2,2145,2645,2845,2001,2011,2061,-1
3264,孤独行云,55,2,2245,2645,2845,2001,2021,2071,-1
3265,萧寒寒,55,2,2045,2645,2845,2001,2031,2081,-1
3266,传奇23,55,2,2445,2745,2945,2501,2551,2571,-1
3267,夜航凉月,55,2,2545,2745,2945,2501,2521,2561,-1
3268,传奇九九,55,2,2345,2745,2945,2501,2541,2591,-1
3269,落鸣海,55,2,2445,2745,2945,2501,2511,2601,-1
3270,夜航卖萌,55,2,2545,2745,2945,2501,2531,2571,-1
3271,三尺之寒,55,3,2045,3045,3245,2001,2041,2091,-1
3272,噜啊噜,55,3,2145,3045,3245,2001,2051,2101,-1
3273,烟花过后,55,3,2245,3045,3245,2001,2011,2061,-1
3274,黑乌鸦,55,3,2045,3045,3245,2001,2021,2071,-1
3275,街角等待♂,55,3,2145,3045,3245,2001,2031,2081,-1
3276,易弭周,55,3,2545,3145,3345,2501,2551,2591,-1
3277,信鹏蔺夏岚,55,3,2345,3145,3345,2501,2521,2601,-1
3278,杨景盛盘,55,3,2445,3145,3345,2501,2541,2571,-1
3279,丶嗳↘,55,3,2545,3145,3345,2501,2511,2561,-1
3280,潇忆情,55,3,2345,3145,3345,2501,2531,2591,-1
3281,楚邪丶少云,55,4,4145,4645,4845,3001,3031,3081,-1
3282,乖乖弄,55,4,4245,4645,4845,3001,3051,3091,-1
3283,然若羽,55,4,4045,4645,4845,3001,3011,3061,-1
3284,东方楚然,55,4,4145,4645,4845,3001,3041,3071,-1
3285,欧阳泽堂,55,4,4245,4645,4845,3001,3021,3081,-1
3286,独孤灬冷风,55,4,4345,4745,4945,3501,3541,3601,-1
3287,华丽的现在,55,4,4445,4745,4945,3501,3521,3581,-1
3288,"a晔""",55,4,4545,4745,4945,3501,3511,3591,-1
3289,残血雕,55,4,4345,4745,4945,3501,3531,3561,-1
3290,夜隐龙,55,4,4445,4745,4945,3501,3551,3571,-1
3291,夜航亚亚,55,5,4245,5045,5245,3001,3031,3061,-1
3292,双翅天使,55,5,4045,5045,5245,3001,3051,3071,-1
3293,冰封王座,55,5,4145,5045,5245,3001,3011,3081,-1
3294,大草虫,55,5,4245,5045,5245,3001,3041,3091,-1
3295,丶莫小昕,55,5,4045,5045,5245,3001,3021,3061,-1
3296,传奇56,55,5,4445,5145,5345,3501,3541,3601,-1
3297,了芬兰人9,55,5,4545,5145,5345,3501,3521,3581,-1
3298,郭冰晓,55,5,4345,5145,5345,3501,3511,3591,-1
3299,Ra貝甜心,55,5,4445,5145,5345,3501,3531,3561,-1
3300,①头猪,55,5,4545,5145,5345,3501,3551,3571,-1
3301,加瑶鸣圣,56,0,145,745,945,1001,1041,1101,-1
3302,夜航之卖萌,56,0,245,745,945,1001,1051,1091,-1
3303,传奇89,56,0,345,745,945,1001,1011,1071,-1
3304,幻夜丶,56,0,145,745,945,1001,1031,1081,-1
3305,情非得以,56,0,245,745,945,1001,1021,1061,-1
3306,明月姬雪,56,0,645,845,1045,1501,1551,1591,-1
3307,欢颜笑倾城,56,0,445,845,1045,1501,1541,1601,-1
3308,加藤鹰,56,0,545,845,1045,1501,1511,1581,-1
3309,寂寞渲染,56,0,645,845,1045,1501,1531,1561,-1
3310,daisy,56,0,445,845,1045,1501,1521,1591,-1
3311,景苍鸣,56,1,245,1145,1345,1001,1041,1101,-1
3312,兔兔魑,56,1,345,1145,1345,1001,1051,1091,-1
3313,雨夜鬼鬼,56,1,145,1145,1345,1001,1011,1071,-1
3314,爱在哈佛,56,1,245,1145,1345,1001,1031,1081,-1
3315,传奇影子,56,1,345,1145,1345,1001,1021,1061,-1
3316,轩辕擦擦擦,56,1,445,1245,1445,1501,1551,1581,-1
3317,花渡豆豆,56,1,545,1245,1445,1501,1541,1561,-1
3318,古烈新,56,1,645,1245,1445,1501,1511,1591,-1
3319,及的技能,56,1,445,1245,1445,1501,1531,1601,-1
3320,狂野流氓,56,1,545,1245,1445,1501,1521,1581,-1
3321,靈狐丨蕓澈,56,2,2245,2645,2845,2001,2041,2091,-1
3322,殇情魂,56,2,2045,2645,2845,2001,2051,2101,-1
3323,落玄和,56,2,2145,2645,2845,2001,2011,2061,-1
3324,V黄宗泽V,56,2,2245,2645,2845,2001,2021,2071,-1
3325,萌萌无敌,56,2,2045,2645,2845,2001,2031,2081,-1
3326,千若柔沐,56,2,2445,2745,2945,2501,2551,2571,-1
3327,落易苍,56,2,2545,2745,2945,2501,2521,2561,-1
3328,流云景歌,56,2,2345,2745,2945,2501,2541,2591,-1
3329,奶奶的嘴,56,2,2445,2745,2945,2501,2511,2601,-1
3330,冷灬炎,56,2,2545,2745,2945,2501,2531,2571,-1
3331,看看没我,56,3,2045,3045,3245,2001,2041,2091,-1
3332,【林木木】,56,3,2145,3045,3245,2001,2051,2101,-1
3333,皇极宇佑,56,3,2245,3045,3245,2001,2011,2061,-1
3334,圣手居士,56,3,2045,3045,3245,2001,2021,2071,-1
3335,精灵囡囡,56,3,2145,3045,3245,2001,2031,2081,-1
3336,三条烟,56,3,2545,3145,3345,2501,2551,2591,-1
3337,眼大无光,56,3,2345,3145,3345,2501,2521,2601,-1
3338,小小小正太,56,3,2445,3145,3345,2501,2541,2571,-1
3339,酱油丶拌饭,56,3,2545,3145,3345,2501,2511,2561,-1
3340,人们发吗,56,3,2345,3145,3345,2501,2531,2591,-1
3341,狂龙灬傲龙,56,4,4145,4645,4845,3001,3031,3081,-1
3342,彼岸的距离,56,4,4245,4645,4845,3001,3051,3091,-1
3343,兔八哥,56,4,4045,4645,4845,3001,3011,3061,-1
3344,池小二丶,56,4,4145,4645,4845,3001,3041,3071,-1
3345,帅的不明显,56,4,4245,4645,4845,3001,3021,3081,-1
3346,柳夏末,56,4,4345,4745,4945,3501,3541,3601,-1
3347,传奇东西,56,4,4445,4745,4945,3501,3521,3581,-1
3348,"潇湘少""F",56,4,4545,4745,4945,3501,3511,3591,-1
3349,北邙彦扬,56,4,4345,4745,4945,3501,3531,3561,-1
3350,诸葛灬海,56,4,4445,4745,4945,3501,3551,3571,-1
3351,秋天的明月,56,5,4245,5045,5245,3001,3031,3061,-1
3352,夏侯依瑶,56,5,4045,5045,5245,3001,3051,3071,-1
3353,忧伤逃亡,56,5,4145,5045,5245,3001,3011,3081,-1
3354,深深地,56,5,4245,5045,5245,3001,3041,3091,-1
3355,墨羽苍宇,56,5,4045,5045,5245,3001,3021,3061,-1
3356,vanso,56,5,4445,5145,5345,3501,3541,3601,-1
3357,枫、消逝,56,5,4545,5145,5345,3501,3521,3581,-1
3358,斩天佑诀,56,5,4345,5145,5345,3501,3511,3591,-1
3359,孤独的夜,56,5,4445,5145,5345,3501,3531,3561,-1
3360,狱帝丶,56,5,4545,5145,5345,3501,3551,3571,-1
3361,过去去过,57,0,146,746,946,1001,1041,1101,-1
3362,小鱼QQ7,57,0,246,746,946,1001,1051,1091,-1
3363,世界微尘里,57,0,346,746,946,1001,1011,1071,-1
3364,粞潞耔,57,0,146,746,946,1001,1031,1081,-1
3365,神丶男,57,0,246,746,946,1001,1021,1061,-1
3366,小小小水货,57,0,646,846,1046,1501,1551,1591,-1
3367,一朵奇葩丶,57,0,446,846,1046,1501,1541,1601,-1
3368,墨义无痕,57,0,546,846,1046,1501,1511,1581,-1
3369,血色凌寒,57,0,646,846,1046,1501,1531,1561,-1
3370,彼岸星辰,57,0,446,846,1046,1501,1521,1591,-1
3371,牧医痒,57,1,246,1146,1346,1001,1041,1101,-1
3372,精英辉煌,57,1,346,1146,1346,1001,1051,1091,-1
3373,二的有范儿,57,1,146,1146,1346,1001,1011,1071,-1
3374,虚左以待,57,1,246,1146,1346,1001,1031,1081,-1
3375,墨义赵云,57,1,346,1146,1346,1001,1021,1061,-1
3376,丿洛枫,57,1,446,1246,1446,1501,1551,1581,-1
3377,蜜糖0o泡,57,1,546,1246,1446,1501,1541,1561,-1
3378,开房门的,57,1,646,1246,1446,1501,1511,1591,-1
3379,戎武扬,57,1,446,1246,1446,1501,1531,1601,-1
3380,★妞★,57,1,546,1246,1446,1501,1521,1581,-1
3381,Aooio,57,2,2246,2646,2846,2001,2041,2091,-1
3382,天涯蝶恋花,57,2,2046,2646,2846,2001,2051,2101,-1
3383,指尖之间,57,2,2146,2646,2846,2001,2011,2061,-1
3384,心欲无痕,57,2,2246,2646,2846,2001,2021,2071,-1
3385,如意娃娃,57,2,2046,2646,2846,2001,2031,2081,-1
3386,冰舞志彦,57,2,2446,2746,2946,2501,2551,2571,-1
3387,落V叶,57,2,2546,2746,2946,2501,2521,2561,-1
3388,云上尘寒,57,2,2346,2746,2946,2501,2541,2591,-1
3389,开放美女,57,2,2446,2746,2946,2501,2511,2601,-1
3390,相思灬雨,57,2,2546,2746,2946,2501,2531,2571,-1
3391,邪夜煞,57,3,2046,3046,3246,2001,2041,2091,-1
3392,灰色头像,57,3,2146,3046,3246,2001,2051,2101,-1
3393,断浅寒,57,3,2246,3046,3246,2001,2011,2061,-1
3394,傲霜蓝,57,3,2046,3046,3246,2001,2021,2071,-1
3395,马小达,57,3,2146,3046,3246,2001,2031,2081,-1
3396,心随风去,57,3,2546,3146,3346,2501,2551,2591,-1
3397,亚亚趴趴,57,3,2346,3146,3346,2501,2521,2601,-1
3398,し可欣ひの,57,3,2446,3146,3346,2501,2541,2571,-1
3399,夙鹭洋,57,3,2546,3146,3346,2501,2511,2561,-1
3400,诸葛浩迟,57,3,2346,3146,3346,2501,2531,2591,-1
3401,雾里花,57,4,4146,4646,4846,3001,3031,3081,-1
3402,飞翔眼泪,57,4,4246,4646,4846,3001,3051,3091,-1
3403,ゞ娶﹏,57,4,4046,4646,4846,3001,3011,3061,-1
3404,田义丰战狼,57,4,4146,4646,4846,3001,3041,3071,-1
3405,墨羽和安,57,4,4246,4646,4846,3001,3021,3081,-1
3406,／．陈先生,57,4,4346,4746,4946,3501,3541,3601,-1
3407,湖上歌舞,57,4,4446,4746,4946,3501,3521,3581,-1
3408,省市县,57,4,4546,4746,4946,3501,3511,3591,-1
3409,梦境长云,57,4,4346,4746,4946,3501,3531,3561,-1
3410,无名一寒,57,4,4446,4746,4946,3501,3551,3571,-1
3411,恶魔哭泣,57,5,4246,5046,5246,3001,3031,3061,-1
3412,战ぜ火,57,5,4046,5046,5246,3001,3051,3071,-1
3413,墨羽白鸣,57,5,4146,5046,5246,3001,3011,3081,-1
3414,叁l,57,5,4246,5046,5246,3001,3041,3091,-1
3415,炫舞朵儿,57,5,4046,5046,5246,3001,3021,3061,-1
3416,绯雪D天天,57,5,4446,5146,5346,3501,3541,3601,-1
3417,瑟听枫,57,5,4546,5146,5346,3501,3521,3581,-1
3418,天?,57,5,4346,5146,5346,3501,3511,3591,-1
3419,丶孤傲,57,5,4446,5146,5346,3501,3531,3561,-1
3420,逍遥小疯子,57,5,4546,5146,5346,3501,3551,3571,-1
3421,苍月多轩,58,0,147,747,947,1001,1041,1101,-1
3422,贺艳盈,58,0,247,747,947,1001,1051,1091,-1
3423,没事来看看,58,0,347,747,947,1001,1011,1071,-1
3424,赛利亚,58,0,147,747,947,1001,1031,1081,-1
3425,岁月丨神偷,58,0,247,747,947,1001,1021,1061,-1
3426,久悬不决,58,0,647,847,1047,1501,1551,1591,-1
3427,念渊泽,58,0,447,847,1047,1501,1541,1601,-1
3428,纤梦寒,58,0,547,847,1047,1501,1511,1581,-1
3429,影翼魅魔,58,0,647,847,1047,1501,1531,1561,-1
3430,づ洛°非嫣,58,0,447,847,1047,1501,1521,1591,-1
3431,云寒、,58,1,247,1147,1347,1001,1041,1101,-1
3432,古剑多四,58,1,347,1147,1347,1001,1051,1091,-1
3433,公子丶鸢,58,1,147,1147,1347,1001,1011,1071,-1
3434,鸿函钜椟,58,1,247,1147,1347,1001,1031,1081,-1
3435,雷雨期雨,58,1,347,1147,1347,1001,1021,1061,-1
3436,花枫果,58,1,447,1247,1447,1501,1551,1581,-1
3437,神部岚恩,58,1,547,1247,1447,1501,1541,1561,-1
3438,音铩祭忆,58,1,647,1247,1447,1501,1511,1591,-1
3439,传奇小小,58,1,447,1247,1447,1501,1531,1601,-1
3440,慕依云,58,1,547,1247,1447,1501,1521,1581,-1
3441,粤盟丿回忆,58,2,2247,2647,2847,2001,2041,2091,-1
3442,洗泽影,58,2,2047,2647,2847,2001,2051,2101,-1
3443,炫之吻,58,2,2147,2647,2847,2001,2011,2061,-1
3444,荒木瞳,58,2,2247,2647,2847,2001,2021,2071,-1
3445,狐狸牙牙,58,2,2047,2647,2847,2001,2031,2081,-1
3446,完美结局,58,2,2447,2747,2947,2501,2551,2571,-1
3447,縍靈丨寒冰,58,2,2547,2747,2947,2501,2521,2561,-1
3448,雪邱尘,58,2,2347,2747,2947,2501,2541,2591,-1
3449,丰乳肥臀,58,2,2447,2747,2947,2501,2511,2601,-1
3450,枫逸dd,58,2,2547,2747,2947,2501,2531,2571,-1
3451,采菊大盗,58,3,2047,3047,3247,2001,2041,2091,-1
3452,一夜知秋,58,3,2147,3047,3247,2001,2051,2101,-1
3453,然海雪,58,3,2247,3047,3247,2001,2011,2061,-1
3454,亿银剑,58,3,2047,3047,3247,2001,2021,2071,-1
3455,瓦萨米,58,3,2147,3047,3247,2001,2031,2081,-1
3456,暮尘凌瑶,58,3,2547,3147,3347,2501,2551,2591,-1
3457,池浩柏,58,3,2347,3147,3347,2501,2521,2601,-1
3458,醉舞千城,58,3,2447,3147,3347,2501,2541,2571,-1
3459,′布叮,58,3,2547,3147,3347,2501,2511,2561,-1
3460,萧萧云间,58,3,2347,3147,3347,2501,2531,2591,-1
3461,弑屠苍生,58,4,4147,4647,4847,3001,3031,3081,-1
3462,午后阳光,58,4,4247,4647,4847,3001,3051,3091,-1
3463,烟花丶易冷,58,4,4047,4647,4847,3001,3011,3061,-1
3464,Jh、,58,4,4147,4647,4847,3001,3041,3071,-1
3465,传奇00,58,4,4247,4647,4847,3001,3021,3081,-1
3466,独享今生,58,4,4347,4747,4947,3501,3541,3601,-1
3467,小幻翼,58,4,4447,4747,4947,3501,3521,3581,-1
3468,绝情公子,58,4,4547,4747,4947,3501,3511,3591,-1
3469,帝疯子,58,4,4347,4747,4947,3501,3531,3561,-1
3470,艹贰艹,58,4,4447,4747,4947,3501,3551,3571,-1
3471,蓝谷芹,58,5,4247,5047,5247,3001,3031,3061,-1
3472,hgfh1,58,5,4047,5047,5247,3001,3051,3071,-1
3473,玥凌紫,58,5,4147,5047,5247,3001,3011,3081,-1
3474,丷妖妖,58,5,4247,5047,5247,3001,3041,3091,-1
3475,沫映寒,58,5,4047,5047,5247,3001,3021,3061,-1
3476,霜xx,58,5,4447,5147,5347,3501,3541,3601,-1
3477,梦的边缘,58,5,4547,5147,5347,3501,3521,3581,-1
3478,黑人他爸,58,5,4347,5147,5347,3501,3511,3591,-1
3479,十里长亭,58,5,4447,5147,5347,3501,3531,3561,-1
3480,夜航一名,58,5,4547,5147,5347,3501,3551,3571,-1
3481,此囝仔不帅,59,0,148,748,948,1001,1041,1101,-1
3482,池北殇,59,0,248,748,948,1001,1051,1091,-1
3483,寂寞棒棒糖,59,0,348,748,948,1001,1011,1071,-1
3484,墨义创新,59,0,148,748,948,1001,1031,1081,-1
3485,弭尚亲晨,59,0,248,748,948,1001,1021,1061,-1
3486,龙小骏,59,0,648,848,1048,1501,1551,1591,-1
3487,Jm、,59,0,448,848,1048,1501,1541,1601,-1
3488,两寇弥寒,59,0,548,848,1048,1501,1511,1581,-1
3489,蓝冰仙儿,59,0,648,848,1048,1501,1531,1561,-1
3490,GZ老虎,59,0,448,848,1048,1501,1521,1591,-1
3491,音飞影,59,1,248,1148,1348,1001,1041,1101,-1
3492,若智渊,59,1,348,1148,1348,1001,1051,1091,-1
3493,朝酒晚舞,59,1,148,1148,1348,1001,1011,1071,-1
3494,十丈红尘,59,1,248,1148,1348,1001,1031,1081,-1
3495,莫风奕,59,1,348,1148,1348,1001,1021,1061,-1
3496,越林苍,59,1,448,1248,1448,1501,1551,1581,-1
3497,白寒枫,59,1,548,1248,1448,1501,1541,1561,-1
3498,音铩傲峻,59,1,648,1248,1448,1501,1511,1591,-1
3499,柒元冥,59,1,448,1248,1448,1501,1531,1601,-1
3500,凌宸丶零,59,1,548,1248,1448,1501,1521,1581,-1
3501,逍遥‖〃,59,2,2248,2648,2848,2001,2041,2091,-1
3502,麻将飞龙,59,2,2048,2648,2848,2001,2051,2101,-1
3503,千年泪,59,2,2148,2648,2848,2001,2011,2061,-1
3504,伱最苛暧,59,2,2248,2648,2848,2001,2021,2071,-1
3505,我们就到这,59,2,2048,2648,2848,2001,2031,2081,-1
3506,玖命丶下,59,2,2448,2748,2948,2501,2551,2571,-1
3507,沧月明海,59,2,2548,2748,2948,2501,2521,2561,-1
3508,传奇王子3,59,2,2348,2748,2948,2501,2541,2591,-1
3509,旧情复燃,59,2,2448,2748,2948,2501,2511,2601,-1
3510,帝云天,59,2,2548,2748,2948,2501,2531,2571,-1
3511,湟源人,59,3,2048,3048,3248,2001,2041,2091,-1
3512,删弘文,59,3,2148,3048,3248,2001,2051,2101,-1
3513,YAN苦瓜,59,3,2248,3048,3248,2001,2011,2061,-1
3514,乔府七二,59,3,2048,3048,3248,2001,2021,2071,-1
3515,瑟迷麟,59,3,2148,3048,3248,2001,2031,2081,-1
3516,缘来如意,59,3,2548,3148,3348,2501,2551,2591,-1
3517,零℃泉歌,59,3,2348,3148,3348,2501,2521,2601,-1
3518,凌冬自知,59,3,2448,3148,3348,2501,2541,2571,-1
3519,夏泽昔,59,3,2548,3148,3348,2501,2511,2561,-1
3520,萝卜小米粒,59,3,2348,3148,3348,2501,2531,2591,-1
3521,tjyu,59,4,4148,4648,4848,3001,3031,3081,-1
3522,恋清幽,59,4,4248,4648,4848,3001,3051,3091,-1
3523,zZＺ,59,4,4048,4648,4848,3001,3011,3061,-1
3524,战无悔,59,4,4148,4648,4848,3001,3041,3071,-1
3525,对你的眷恋,59,4,4248,4648,4848,3001,3021,3081,-1
3526,简单灬,59,4,4348,4748,4948,3501,3541,3601,-1
3527,梦舞浅龙,59,4,4448,4748,4948,3501,3521,3581,-1
3528,斯木觅杀,59,4,4548,4748,4948,3501,3511,3591,-1
3529,墨羽糜梓,59,4,4348,4748,4948,3501,3531,3561,-1
3530,守R緈諨,59,4,4448,4748,4948,3501,3551,3571,-1
3531,妖娆儿,59,5,4248,5048,5248,3001,3031,3061,-1
3532,夏语冰虫,59,5,4048,5048,5248,3001,3051,3071,-1
3533,传奇01,59,5,4148,5048,5248,3001,3011,3081,-1
3534,一缕残念,59,5,4248,5048,5248,3001,3041,3091,-1
3535,夜航超爱萌,59,5,4048,5048,5248,3001,3021,3061,-1
3536,寂寞如雪,59,5,4448,5148,5348,3501,3541,3601,-1
3537,黑天苍月,59,5,4548,5148,5348,3501,3521,3581,-1
3538,浅夏丶慕梨,59,5,4348,5148,5348,3501,3511,3591,-1
3539,从善g如流,59,5,4448,5148,5348,3501,3531,3561,-1
3540,风定花犹舞,59,5,4548,5148,5348,3501,3551,3571,-1
3541,传奇王子4,60,0,149,749,949,1001,1041,1101,-1
3542,念弭鸣,60,0,249,749,949,1001,1051,1091,-1
3543,无忧公主,60,0,349,749,949,1001,1011,1071,-1
3544,神メ小飞,60,0,149,749,949,1001,1031,1081,-1
3545,殷从菡,60,0,249,749,949,1001,1021,1061,-1
3546,苍月云毅,60,0,649,849,1049,1501,1551,1601,-1
3547,三朵玫瑰花,60,0,449,849,1049,1501,1541,1571,-1
3548,宁波大叔,60,0,549,849,1049,1501,1511,1581,-1
3549,爱情演奏,60,0,649,849,1049,1501,1531,1561,-1
3550,夜航怪怪,60,0,449,849,1049,1501,1521,1591,-1
3551,来咯来啦,60,1,249,1149,1349,1001,1041,1101,-1
3552,诸葛亮G,60,1,349,1149,1349,1001,1051,1091,-1
3553,音弭翊,60,1,149,1149,1349,1001,1011,1071,-1
3554,传奇羽墨2,60,1,249,1149,1349,1001,1031,1081,-1
3555,特啦伐捁伽,60,1,349,1149,1349,1001,1021,1061,-1
3556,逍遥晶,60,1,449,1249,1449,1501,1551,1601,-1
3557,轩辕觅孤,60,1,549,1249,1449,1501,1541,1571,-1
3558,血色炎龙,60,1,649,1249,1449,1501,1511,1581,-1
3559,皇甫紫夏,60,1,449,1249,1449,1501,1531,1561,-1
3560,落叶飘流,60,1,549,1249,1449,1501,1521,1591,-1
3561,兜兜糖,60,2,2249,2649,2849,2001,2041,2091,-1
3562,偶然的神伤,60,2,2049,2649,2849,2001,2051,2101,-1
3563,€軁,60,2,2149,2649,2849,2001,2011,2061,-1
3564,华丽的花落,60,2,2249,2649,2849,2001,2021,2071,-1
3565,随便溜达下,60,2,2049,2649,2849,2001,2031,2081,-1
3566,止不住的泪,60,2,2449,2749,2949,2501,2551,2561,-1
3567,秋意浓,60,2,2549,2749,2949,2501,2521,2581,-1
3568,闲的很淡定,60,2,2349,2749,2949,2501,2541,2591,-1
3569,独舞江湖,60,2,2449,2749,2949,2501,2511,2601,-1
3570,血染霓裳,60,2,2549,2749,2949,2501,2531,2571,-1
3571,卯叶子,60,3,2049,3049,3249,2001,2041,2091,-1
3572,最爱大卫,60,3,2149,3049,3249,2001,2051,2101,-1
3573,乱天星,60,3,2249,3049,3249,2001,2011,2061,-1
3574,传奇02,60,3,2049,3049,3249,2001,2021,2071,-1
3575,跳动的旋律,60,3,2149,3049,3249,2001,2031,2081,-1
3576,老衲化个妞,60,3,2549,3149,3349,2501,2551,2561,-1
3577,夜航二名,60,3,2349,3149,3349,2501,2521,2581,-1
3578,亓小亓,60,3,2449,3149,3349,2501,2541,2591,-1
3579,夜航yy,60,3,2549,3149,3349,2501,2511,2601,-1
3580,逍遥冷魄,60,3,2349,3149,3349,2501,2531,2571,-1
3581,苏少尘,60,4,4149,4649,4849,3001,3031,3061,-1
3582,未曾忘掉,60,4,4249,4649,4849,3001,3051,3101,-1
3583,一家之主,60,4,4049,4649,4849,3001,3011,3071,-1
3584,斩天安尘,60,4,4149,4649,4849,3001,3041,3081,-1
3585,为爱变傻,60,4,4249,4649,4849,3001,3021,3091,-1
3586,万年树袋熊,60,4,4349,4749,4949,3501,3541,3601,-1
3587,皇家赌场,60,4,4449,4749,4949,3501,3521,3581,-1
3588,蓝色妖姬,60,4,4549,4749,4949,3501,3511,3591,-1
3589,月未殇,60,4,4349,4749,4949,3501,3531,3561,-1
3590,狼嚎龙啸,60,4,4449,4749,4949,3501,3551,3571,-1
3591,我练的是剑,60,5,4249,5049,5249,3001,3031,3061,-1
3592,七仙女她妈,60,5,4049,5049,5249,3001,3051,3101,-1
3593,传奇03,60,5,4149,5049,5249,3001,3011,3071,-1
3594,苍月隐楚,60,5,4249,5049,5249,3001,3041,3081,-1
3595,宓宇邪,60,5,4049,5049,5249,3001,3021,3091,-1
3596,绝恋小球,60,5,4449,5149,5349,3501,3541,3601,-1
3597,月下逍遥,60,5,4549,5149,5349,3501,3521,3581,-1
3598,曾经快乐,60,5,4349,5149,5349,3501,3511,3591,-1
3599,伤花怒放,60,5,4449,5149,5349,3501,3531,3561,-1
3600,祸兮福所倚,60,5,4549,5149,5349,3501,3551,3571,-1
