"Id
===
Id
===
int-s","名称
===
Name
===
string-s","等级
===
Level
===
int-s","模型Id
===
AvatarId
===
int-s","主角站位
===
Position
===
int-s","装备Id0
===
EquipId0
===
int-s","装备Id1
===
EquipId1
===
int-s","装备Id2
===
EquipId2
===
int-s","技能Id0
===
SkillId0
===
int-s","技能Id1
===
SkillId1
===
int-s","技能Id2
===
SkillId2
===
int-s","技能Id3
===
SkillId3
===
int-s","宠物配置0.类型
===
PetConfig0.Type
===
int-cs","宠物配置0.等级
===
PetConfig0.Level
===
int-cs","宠物配置0.站位
===
PetConfig0.Position
===
int-cs","宠物配置1.类型
===
PetConfig1.Type
===
int-cs","宠物配置1.等级
===
PetConfig1.Level
===
int-cs","宠物配置1.站位
===
PetConfig1.Position
===
int-cs","宠物配置2.类型
===
PetConfig2.Type
===
int-cs","宠物配置2.等级
===
PetConfig2.Level
===
int-cs","宠物配置2.站位
===
PetConfig2.Position
===
int-cs","宠物配置3.类型
===
PetConfig3.Type
===
int-cs","宠物配置3.等级
===
PetConfig3.Level
===
int-cs","宠物配置3.站位
===
PetConfig3.Position
===
int-cs"
4372,江梦V倩,14,2,3,4513,5113,5313,3501,3531,3591,-1,61042,14,7,61343,14,11,-1,-1,-1,-1,-1,-1
4373,丶端木晴歌,14,3,7,2513,3113,3313,2501,2541,2591,-1,61642,13,3,62141,14,11,-1,-1,-1,-1,-1,-1
4374,血色贪狼,14,3,7,2413,3113,3313,2501,2541,2591,-1,55121,12,3,54521,12,11,-1,-1,-1,-1,-1,-1
4375,逝血ぃ勇,14,2,3,4313,4713,4913,3501,3531,3591,-1,60242,14,7,61542,13,11,-1,-1,-1,-1,-1,-1
4376,郁夏烟,14,1,3,613,1213,1413,1501,1511,1581,-1,61141,12,5,61141,14,11,-1,-1,-1,-1,-1,-1
4377,颠覆了所有,14,2,7,2313,2713,2913,2501,2541,2591,-1,61643,12,3,62141,12,11,-1,-1,-1,-1,-1,-1
4378,幻灵灬玉枫,14,3,7,2313,3113,3313,2501,2541,2591,-1,51321,14,3,54521,12,11,-1,-1,-1,-1,-1,-1
4379,魅族昕昕,14,3,7,2513,3113,3313,2501,2541,2591,-1,61642,13,3,62141,14,11,-1,-1,-1,-1,-1,-1
4380,蓝色妖姬恋,14,0,3,413,813,1013,1501,1511,1581,-1,60341,13,5,60341,12,11,-1,-1,-1,-1,-1,-1
4381,龙叶独峻,14,0,5,613,813,1013,1501,1511,1581,-1,61043,14,3,61742,14,11,-1,-1,-1,-1,-1,-1
4382,哀木涕,14,2,1,4513,5113,5313,3501,3531,3591,-1,52921,13,7,52421,13,9,-1,-1,-1,-1,-1,-1
4383,香菇肉酱,14,0,5,613,813,1013,1501,1511,1581,-1,61441,13,3,61742,12,11,-1,-1,-1,-1,-1,-1
4384,暗夜★兽兽,14,0,3,513,813,1013,1501,1511,1581,-1,51621,14,5,52421,12,11,-1,-1,-1,-1,-1,-1
4385,绝地风尘,14,2,3,4513,5113,5313,3501,3531,3591,-1,61241,14,7,60841,13,11,-1,-1,-1,-1,-1,-1
4386,鬼魅夜央,14,1,5,513,1213,1413,1501,1511,1581,-1,60541,13,3,61841,13,11,-1,-1,-1,-1,-1,-1
4387,纳兰尔曼,14,0,5,413,813,1013,1501,1511,1581,-1,53921,12,3,51021,13,11,-1,-1,-1,-1,-1,-1
4388,莘龙焰,14,0,3,613,813,1013,1501,1511,1581,-1,60341,13,5,61141,14,11,-1,-1,-1,-1,-1,-1
4389,孤寂飞楚,14,3,7,2313,3113,3313,2501,2541,2591,-1,61642,13,3,62141,13,11,-1,-1,-1,-1,-1,-1
4390,东方泽飞,14,0,3,613,813,1013,1501,1511,1581,-1,51621,14,5,53021,13,11,-1,-1,-1,-1,-1,-1
4391,莉夏酱,14,1,5,413,1213,1413,1501,1511,1581,-1,52921,12,3,54521,13,11,-1,-1,-1,-1,-1,-1
4392,仰宇绝,14,2,1,4513,5113,5313,3501,3531,3591,-1,60442,12,7,60341,13,9,-1,-1,-1,-1,-1,-1
4393,豪门丶佑手,14,1,3,513,1213,1413,1501,1511,1581,-1,51621,14,5,51621,13,11,-1,-1,-1,-1,-1,-1
4394,懒羊羊,14,2,1,4413,4713,4913,3501,3511,3591,-1,62042,12,7,60341,13,9,-1,-1,-1,-1,-1,-1
4395,恶魔的微笑,14,1,3,613,1213,1413,1501,1511,1581,-1,61141,12,5,60341,13,11,-1,-1,-1,-1,-1,-1
4396,闾丘绮烟,14,3,9,2513,3113,3313,2501,2541,2591,-1,52921,12,5,54321,12,11,-1,-1,-1,-1,-1,-1
4397,北傲丶恋心,14,3,7,2313,3113,3313,2501,2541,2591,-1,55341,12,3,61841,13,11,-1,-1,-1,-1,-1,-1
4398,LOL寒冰,14,2,3,4513,5113,5313,3501,3511,3591,-1,60641,12,7,61342,14,11,-1,-1,-1,-1,-1,-1
4399,絔開閖,14,1,5,513,1213,1413,1501,1511,1581,-1,61241,12,3,62141,14,11,-1,-1,-1,-1,-1,-1
4400,上位而来、,14,1,5,613,1213,1413,1501,1511,1581,-1,60243,14,3,61841,14,11,-1,-1,-1,-1,-1,-1
4401,北极鸥燮,14,0,5,613,813,1013,1501,1511,1581,-1,52721,12,3,51021,13,11,-1,-1,-1,-1,-1,-1
4402,汐夏丶,14,1,3,513,1213,1413,1501,1511,1581,-1,53021,13,5,53021,12,11,-1,-1,-1,-1,-1,-1
4403,陌生的情人,14,2,1,4413,5113,5313,3501,3531,3591,-1,61943,12,7,60341,13,9,-1,-1,-1,-1,-1,-1
4404,龙战将,14,2,1,4313,5113,5313,3501,3511,3591,-1,61441,14,7,60341,13,9,-1,-1,-1,-1,-1,-1
4405,邱北帅,14,3,7,2513,3113,3313,2501,2541,2591,-1,55321,12,3,54521,14,11,-1,-1,-1,-1,-1,-1
4406,x丶优乐美,14,2,7,2513,2713,2913,2501,2541,2591,-1,53821,13,3,54521,13,11,-1,-1,-1,-1,-1,-1
4407,西门不吹雪,14,1,5,513,1213,1413,1501,1511,1581,-1,52921,14,3,54521,12,11,-1,-1,-1,-1,-1,-1
4408,楠O楠,14,3,9,2313,3113,3313,2501,2541,2591,-1,52921,13,5,54321,14,11,-1,-1,-1,-1,-1,-1
4409,领悟丶,14,0,5,413,813,1013,1501,1511,1581,-1,60942,12,3,62141,13,11,-1,-1,-1,-1,-1,-1
4410,施主留步,14,1,3,413,1213,1413,1501,1511,1581,-1,60341,12,5,61141,12,11,-1,-1,-1,-1,-1,-1
4411,沐觅武,14,3,9,2513,3113,3313,2501,2541,2591,-1,61442,13,5,60843,12,11,-1,-1,-1,-1,-1,-1
4412,雨丶小白,14,3,9,2013,3013,3213,2001,2021,2061,-1,51321,13,3,54821,14,5,-1,-1,-1,-1,-1,-1
4413,谁懂得男人,14,0,3,413,813,1013,1501,1511,1581,-1,51621,13,5,53021,12,11,-1,-1,-1,-1,-1,-1
4414,帝龙饺子,14,2,1,4513,4713,4913,3501,3511,3591,-1,52721,13,7,51621,12,9,-1,-1,-1,-1,-1,-1
4415,三生烟火,14,1,3,613,1213,1413,1501,1511,1581,-1,61141,12,5,60341,13,11,-1,-1,-1,-1,-1,-1
4416,随风而来,14,1,5,513,1213,1413,1501,1511,1581,-1,60541,14,3,62141,12,11,-1,-1,-1,-1,-1,-1
4417,シ若隐若现,14,2,7,2413,2713,2913,2501,2541,2591,-1,55121,13,3,51021,13,11,-1,-1,-1,-1,-1,-1
4418,玄灵子,14,2,7,2513,2713,2913,2501,2541,2591,-1,61643,14,3,61742,12,11,-1,-1,-1,-1,-1,-1
4419,暗幻之魂,14,2,1,4513,4713,4913,3501,3511,3591,-1,61441,14,7,60341,12,9,-1,-1,-1,-1,-1,-1
4420,此建非彼溅,14,2,7,2413,2713,2913,2501,2541,2591,-1,51321,13,3,51021,13,11,-1,-1,-1,-1,-1,-1
4421,小太?,14,2,1,4413,5113,5313,3501,3531,3591,-1,52921,13,7,52421,13,9,-1,-1,-1,-1,-1,-1
4422,凌小徐,14,2,1,4513,5113,5313,3501,3511,3591,-1,52921,12,7,54721,12,9,-1,-1,-1,-1,-1,-1
4423,鬰莫离,14,2,7,2413,2713,2913,2501,2541,2591,-1,61643,14,3,61742,13,11,-1,-1,-1,-1,-1,-1
4424,至尊逍遥,14,3,9,2013,3013,3213,2001,2021,2061,-1,61642,13,3,60241,14,5,-1,-1,-1,-1,-1,-1
4425,慕容雪,14,2,1,4413,5113,5313,3501,3531,3591,-1,53921,14,7,53121,14,9,-1,-1,-1,-1,-1,-1
4426,豪门丶情毒,14,2,3,4413,5113,5313,3501,3511,3591,-1,60442,14,7,60143,14,11,-1,-1,-1,-1,-1,-1
4427,虚情假意,14,3,7,2413,3113,3313,2501,2541,2591,-1,61641,14,3,61742,14,11,-1,-1,-1,-1,-1,-1
4428,い神姬,14,1,3,513,1213,1413,1501,1511,1581,-1,54721,14,5,53021,13,11,-1,-1,-1,-1,-1,-1
4429,吃肉的和尚,14,2,1,4513,5113,5313,3501,3511,3591,-1,52921,13,7,53121,14,9,-1,-1,-1,-1,-1,-1
4430,慕容蕊儿,14,0,5,613,813,1013,1501,1511,1581,-1,53921,14,3,54521,12,11,-1,-1,-1,-1,-1,-1
4431,LOL宝石,14,2,3,4413,5113,5313,3501,3511,3591,-1,52821,13,7,54321,14,11,-1,-1,-1,-1,-1,-1
4432,三头猪°,14,3,7,2413,3113,3313,2501,2541,2591,-1,55321,14,3,51021,12,11,-1,-1,-1,-1,-1,-1
4433,林小凡灬,14,2,1,4513,5113,5313,3501,3511,3591,-1,61041,14,7,61141,12,9,-1,-1,-1,-1,-1,-1
4434,梦想起飞,14,2,7,2413,2713,2913,2501,2541,2591,-1,62043,12,3,61841,12,11,-1,-1,-1,-1,-1,-1
4435,影丿轻浮,14,3,9,2013,3013,3213,2001,2011,2061,-1,61643,14,3,61942,14,5,-1,-1,-1,-1,-1,-1
4436,馒头君,14,0,5,613,813,1013,1501,1511,1581,-1,60241,12,3,61742,12,11,-1,-1,-1,-1,-1,-1
4437,豪门丶仙羽,14,0,5,513,813,1013,1501,1511,1581,-1,52821,14,3,54521,13,11,-1,-1,-1,-1,-1,-1
4438,ミ哈啤╰,14,2,1,4513,5113,5313,3501,3511,3591,-1,60943,13,7,61141,14,9,-1,-1,-1,-1,-1,-1
4439,温州游戏,14,1,5,513,1213,1413,1501,1511,1581,-1,52721,14,3,51021,12,11,-1,-1,-1,-1,-1,-1
4440,独霸白云山,14,0,3,413,813,1013,1501,1511,1581,-1,53021,14,5,55221,13,11,-1,-1,-1,-1,-1,-1
4441,小象左右晃,14,2,3,4513,4713,4913,3501,3511,3591,-1,52721,13,7,52521,14,11,-1,-1,-1,-1,-1,-1
4442,侠影仙踪,14,2,7,2513,2713,2913,2501,2541,2591,-1,55321,13,3,51021,14,11,-1,-1,-1,-1,-1,-1
4443,爱你的人,14,2,7,2513,2713,2913,2501,2541,2591,-1,61641,12,3,62141,12,11,-1,-1,-1,-1,-1,-1
4444,冷色の梦,14,2,9,2013,2613,2813,2001,2011,2061,-1,61643,12,3,60743,13,5,-1,-1,-1,-1,-1,-1
4445,余、音未散,14,0,5,513,813,1013,1501,1511,1581,-1,52921,13,3,51021,14,11,-1,-1,-1,-1,-1,-1
4446,云上冷亦,14,2,9,2513,2713,2913,2501,2541,2591,-1,54821,12,5,52521,14,11,-1,-1,-1,-1,-1,-1
4447,金刚乀,14,3,9,2313,3113,3313,2501,2541,2591,-1,60741,12,5,60841,12,11,-1,-1,-1,-1,-1,-1
4448,风吹J8疼,14,0,3,613,813,1013,1501,1511,1581,-1,53121,12,5,51621,12,11,-1,-1,-1,-1,-1,-1
4449,林昊尚,14,2,9,2013,2613,2813,2001,2021,2061,-1,55341,12,3,60942,13,5,-1,-1,-1,-1,-1,-1
4450,SO丨SO,14,2,1,4313,4713,4913,3501,3531,3591,-1,51221,12,7,53121,12,9,-1,-1,-1,-1,-1,-1
4451,薄雾弄清影,14,3,7,2313,3113,3313,2501,2541,2591,-1,51321,13,3,51021,14,11,-1,-1,-1,-1,-1,-1
4452,冰舞洋尘,14,2,3,4413,5113,5313,3501,3511,3591,-1,60442,12,7,61342,14,11,-1,-1,-1,-1,-1,-1
4453,问君几多情,13,2,3,4412,4712,4912,3501,3511,3591,-1,61943,13,7,60842,13,11,-1,-1,-1,-1,-1,-1
4454,246蝴蝶,13,1,3,612,1212,1412,1501,1511,1581,-1,60341,12,5,61141,13,11,-1,-1,-1,-1,-1,-1
4455,一剑无咎,13,2,3,4512,5112,5312,3501,3511,3591,-1,60541,13,7,61341,13,11,-1,-1,-1,-1,-1,-1
4456,24K纯帅,13,0,5,412,812,1012,1501,1511,1581,-1,61041,13,3,61742,13,11,-1,-1,-1,-1,-1,-1
4457,红尘唯我丶,13,1,3,512,1212,1412,1501,1511,1581,-1,60341,12,5,60341,12,11,-1,-1,-1,-1,-1,-1
4458,诸葛亮,13,2,1,4512,5112,5312,3501,3531,3591,-1,60943,12,7,61141,12,9,-1,-1,-1,-1,-1,-1
4459,豪门丶东方,13,3,9,2112,3012,3212,2001,2021,2061,-1,55121,12,3,54821,12,5,-1,-1,-1,-1,-1,-1
4460,南龙崖,13,2,7,2512,2712,2912,2501,2541,2591,-1,55341,13,3,61742,13,11,-1,-1,-1,-1,-1,-1
4461,凌晨de冰,13,0,3,612,812,1012,1501,1511,1581,-1,61141,13,5,61141,13,11,-1,-1,-1,-1,-1,-1
4462,流氓こ大少,13,1,3,412,1212,1412,1501,1511,1581,-1,60341,12,5,60341,12,11,-1,-1,-1,-1,-1,-1
4463,大漠狂沙,13,2,9,2512,2712,2912,2501,2541,2591,-1,51221,13,5,52321,12,11,-1,-1,-1,-1,-1,-1
4464,、梵尘,13,3,9,2512,3112,3312,2501,2541,2591,-1,52921,13,5,54321,12,11,-1,-1,-1,-1,-1,-1
4465,影丿浮夸,13,3,7,2512,3112,3312,2501,2541,2591,-1,55121,13,3,54521,13,11,-1,-1,-1,-1,-1,-1
4466,魅族唯一,13,3,9,2312,3112,3312,2501,2541,2591,-1,54821,12,5,51121,13,11,-1,-1,-1,-1,-1,-1
4467,醉逍遥,13,2,9,2412,2712,2912,2501,2541,2591,-1,52921,12,5,54321,13,11,-1,-1,-1,-1,-1,-1
4468,溅溅溅羿,13,2,9,2212,2612,2812,2001,2021,2061,-1,61643,13,3,61243,12,5,-1,-1,-1,-1,-1,-1
4469,SY老廖,13,0,3,512,812,1012,1501,1511,1581,-1,61141,12,5,61141,12,11,-1,-1,-1,-1,-1,-1
4470,惜缘彬总,13,3,9,2312,3112,3312,2501,2541,2591,-1,61441,12,5,60343,12,11,-1,-1,-1,-1,-1,-1
4471,傲世★群侠,13,0,5,412,812,1012,1501,1511,1581,-1,60043,13,3,61841,12,11,-1,-1,-1,-1,-1,-1
4472,Yo、小优,13,2,9,2412,2712,2912,2501,2541,2591,-1,52821,13,5,53521,13,11,-1,-1,-1,-1,-1,-1
4473,姬无命,13,2,1,4312,5112,5312,3501,3511,3591,-1,61442,12,7,60341,12,9,-1,-1,-1,-1,-1,-1
4474,低调丶暖暖,13,1,3,612,1212,1412,1501,1511,1581,-1,60341,12,5,61141,13,11,-1,-1,-1,-1,-1,-1
4475,莫天机,13,1,5,412,1212,1412,1501,1511,1581,-1,52821,13,3,54521,12,11,-1,-1,-1,-1,-1,-1
4476,聖羽翼,13,2,3,4412,4712,4912,3501,3511,3591,-1,61443,12,7,61542,13,11,-1,-1,-1,-1,-1,-1
4477,′七凉ˇ,13,2,7,2412,2712,2912,2501,2541,2591,-1,55341,12,3,61841,13,11,-1,-1,-1,-1,-1,-1
4478,晓雪儿,13,3,7,2512,3112,3312,2501,2541,2591,-1,51321,13,3,54521,12,11,-1,-1,-1,-1,-1,-1
4479,落雪无痕,13,2,3,4412,5112,5312,3501,3531,3591,-1,61441,13,7,61341,12,11,-1,-1,-1,-1,-1,-1
4480,流云明轩,13,3,7,2312,3112,3312,2501,2541,2591,-1,51321,12,3,51021,13,11,-1,-1,-1,-1,-1,-1
4481,豪门丶陶子,13,2,1,4512,5112,5312,3501,3511,3591,-1,52921,12,7,53021,13,9,-1,-1,-1,-1,-1,-1
4482,R⊕用?,13,1,3,512,1212,1412,1501,1511,1581,-1,54721,13,5,51621,13,11,-1,-1,-1,-1,-1,-1
4483,幻域丶风舞,13,0,3,612,812,1012,1501,1511,1581,-1,60341,13,5,60341,13,11,-1,-1,-1,-1,-1,-1
4484,路过你的心,13,1,3,612,1212,1412,1501,1511,1581,-1,53021,13,5,51621,12,11,-1,-1,-1,-1,-1,-1
4485,爱之恋情,13,2,7,2512,2712,2912,2501,2541,2591,-1,55121,13,3,51021,13,11,-1,-1,-1,-1,-1,-1
4486,悲酥清风,13,2,9,2512,2712,2912,2501,2541,2591,-1,52921,13,5,51121,13,11,-1,-1,-1,-1,-1,-1
4487,风中的你,13,1,5,412,1212,1412,1501,1511,1581,-1,52821,13,3,51021,12,11,-1,-1,-1,-1,-1,-1
4488,可爱的乐乐,13,3,9,2312,3112,3312,2501,2541,2591,-1,54821,12,5,53521,13,11,-1,-1,-1,-1,-1,-1
4489,小伙子,13,2,1,4512,5112,5312,3501,3531,3591,-1,53921,12,7,51621,12,9,-1,-1,-1,-1,-1,-1
4490,宓绮烟,13,1,3,412,1212,1412,1501,1511,1581,-1,61141,13,5,61141,13,11,-1,-1,-1,-1,-1,-1
4491,司徒翎,13,1,5,412,1212,1412,1501,1511,1581,-1,52821,12,3,54521,13,11,-1,-1,-1,-1,-1,-1
4492,邪剑★天道,13,3,7,2512,3112,3312,2501,2541,2591,-1,55121,13,3,54521,13,11,-1,-1,-1,-1,-1,-1
4493,微微瞬间,13,2,9,2412,2712,2912,2501,2541,2591,-1,54821,13,5,54321,12,11,-1,-1,-1,-1,-1,-1
4494,13诶呦,13,3,9,2412,3112,3312,2501,2541,2591,-1,61242,12,5,60843,12,11,-1,-1,-1,-1,-1,-1
4495,裸奔耍流氓,13,3,7,2512,3112,3312,2501,2541,2591,-1,55121,13,3,51021,13,11,-1,-1,-1,-1,-1,-1
4496,吕小布,13,2,3,4412,5112,5312,3501,3531,3591,-1,60543,12,7,60841,12,11,-1,-1,-1,-1,-1,-1
4497,笑傲江湖,13,3,7,2512,3112,3312,2501,2541,2591,-1,55341,12,3,61742,12,11,-1,-1,-1,-1,-1,-1
4498,°紫辰天″,13,3,9,2312,3112,3312,2501,2541,2591,-1,53921,12,5,54421,12,11,-1,-1,-1,-1,-1,-1
4499,乳此多汁,13,3,7,2312,3112,3312,2501,2541,2591,-1,54021,12,3,54521,13,11,-1,-1,-1,-1,-1,-1
4500,转眼之间,13,1,3,612,1212,1412,1501,1511,1581,-1,52421,12,5,53021,12,11,-1,-1,-1,-1,-1,-1
4501,皇甫然迟,13,2,3,4512,5112,5312,3501,3531,3591,-1,60743,12,7,61341,12,11,-1,-1,-1,-1,-1,-1
4502,末曰黄昏,13,2,7,2412,2712,2912,2501,2541,2591,-1,53821,13,3,54521,12,11,-1,-1,-1,-1,-1,-1
4503,敌敌畏,13,2,1,4412,5112,5312,3501,3511,3591,-1,52921,12,7,51621,13,9,-1,-1,-1,-1,-1,-1
4504,成濑心美,13,2,1,4412,5112,5312,3501,3531,3591,-1,61443,13,7,60341,13,9,-1,-1,-1,-1,-1,-1
4505,有容乃大,13,2,1,4412,4712,4912,3501,3531,3591,-1,60042,13,7,60341,12,9,-1,-1,-1,-1,-1,-1
4506,迷糊的猫,13,2,1,4312,4712,4912,3501,3531,3591,-1,53921,12,7,55221,13,9,-1,-1,-1,-1,-1,-1
4507,骄阳L,13,2,7,2412,2712,2912,2501,2541,2591,-1,54021,12,3,54521,12,11,-1,-1,-1,-1,-1,-1
4508,角色扮演,13,3,7,2312,3112,3312,2501,2541,2591,-1,55121,12,3,51021,12,11,-1,-1,-1,-1,-1,-1
4509,丿桃丶醉,13,2,3,4312,5112,5312,3501,3511,3591,-1,60741,12,7,61341,12,11,-1,-1,-1,-1,-1,-1
4510,╰梦霾つ,13,1,5,612,1212,1412,1501,1511,1581,-1,52821,13,3,51021,13,11,-1,-1,-1,-1,-1,-1
4511,豪门丶枫叶,13,2,1,4412,4712,4912,3501,3511,3591,-1,52821,13,7,51621,12,9,-1,-1,-1,-1,-1,-1
4512,默糜绝,13,3,9,2012,3012,3212,2001,2011,2061,-1,51321,13,3,51221,13,5,-1,-1,-1,-1,-1,-1
4513,湘如以默,13,2,1,4412,4712,4912,3501,3531,3591,-1,60542,12,7,60341,13,9,-1,-1,-1,-1,-1,-1
4514,北流牛嘿二,13,3,9,2512,3112,3312,2501,2541,2591,-1,54821,13,5,52321,12,11,-1,-1,-1,-1,-1,-1
4515,力木又,13,2,9,2412,2712,2912,2501,2541,2591,-1,51221,13,5,53521,13,11,-1,-1,-1,-1,-1,-1
4516,落丶葉,13,3,9,2012,3012,3212,2001,2011,2061,-1,55341,13,3,60743,12,5,-1,-1,-1,-1,-1,-1
4517,慕世妖,13,0,5,512,812,1012,1501,1511,1581,-1,51221,13,3,51021,12,11,-1,-1,-1,-1,-1,-1
4518,找一欢,13,2,9,2412,2712,2912,2501,2541,2591,-1,53921,12,5,51121,13,11,-1,-1,-1,-1,-1,-1
4519,我是你哥,13,3,9,2312,3112,3312,2501,2541,2591,-1,52821,13,5,54321,12,11,-1,-1,-1,-1,-1,-1
4520,Lisa宇,13,1,5,612,1212,1412,1501,1511,1581,-1,60643,13,3,61742,12,11,-1,-1,-1,-1,-1,-1
4521,沐咻咻,13,3,9,2012,3012,3212,2001,2021,2061,-1,61641,12,3,60241,13,5,-1,-1,-1,-1,-1,-1
4522,等你加入,13,3,9,2412,3112,3312,2501,2541,2591,-1,53921,12,5,53521,12,11,-1,-1,-1,-1,-1,-1
4523,い噬ペ魂ミ,13,2,7,2512,2712,2912,2501,2541,2591,-1,61643,12,3,61841,13,11,-1,-1,-1,-1,-1,-1
4524,张小俊丶,13,2,1,4412,4712,4912,3501,3531,3591,-1,60741,13,7,61141,13,9,-1,-1,-1,-1,-1,-1
4525,别致的依赖,13,0,5,512,812,1012,1501,1511,1581,-1,60743,13,3,61742,13,11,-1,-1,-1,-1,-1,-1
4526,豪门丶辛德,13,2,7,2512,2712,2912,2501,2541,2591,-1,55321,12,3,54521,13,11,-1,-1,-1,-1,-1,-1
4527,锲里古德丶,13,1,3,612,1212,1412,1501,1511,1581,-1,54721,13,5,53021,12,11,-1,-1,-1,-1,-1,-1
4528,叁}x挻,13,2,7,2312,2712,2912,2501,2541,2591,-1,53821,12,3,54521,13,11,-1,-1,-1,-1,-1,-1
4529,龙影丶帝王,13,2,9,2212,2612,2812,2001,2011,2061,-1,53821,13,3,52821,12,5,-1,-1,-1,-1,-1,-1
4530,豪门丶白楚,13,3,9,2012,3012,3212,2001,2021,2061,-1,54021,12,3,51221,13,5,-1,-1,-1,-1,-1,-1
4531,乐扣乐扣丶,13,3,9,2412,3112,3312,2501,2541,2591,-1,61243,13,5,60141,12,11,-1,-1,-1,-1,-1,-1
4532,北傲丶忧郁,13,3,9,2112,3012,3212,2001,2021,2061,-1,61641,12,3,61242,12,5,-1,-1,-1,-1,-1,-1
4533,°紫辰羽″,13,3,9,2412,3112,3312,2501,2541,2591,-1,60642,12,5,61341,12,11,-1,-1,-1,-1,-1,-1
4534,北傲丶夜瞳,13,2,3,4512,5112,5312,3501,3511,3591,-1,52721,12,7,53521,13,11,-1,-1,-1,-1,-1,-1
4535,梦幻星空下,13,3,9,2412,3112,3312,2501,2541,2591,-1,54821,13,5,54321,12,11,-1,-1,-1,-1,-1,-1
4536,尘灬轩,13,3,7,2412,3112,3312,2501,2541,2591,-1,51321,13,3,54521,12,11,-1,-1,-1,-1,-1,-1
4537,小梦梦,13,0,3,612,812,1012,1501,1511,1581,-1,60341,13,5,60341,13,11,-1,-1,-1,-1,-1,-1
4538,灵龙啸天丶,13,1,5,612,1212,1412,1501,1511,1581,-1,61043,12,3,61841,13,11,-1,-1,-1,-1,-1,-1
4539,、修炼爱情,13,2,9,2512,2712,2912,2501,2541,2591,-1,52721,13,5,52321,13,11,-1,-1,-1,-1,-1,-1
4540,夜灬孤独,13,2,7,2512,2712,2912,2501,2541,2591,-1,61643,12,3,61742,13,11,-1,-1,-1,-1,-1,-1
4541,新势力挚爱,13,3,9,2012,3012,3212,2001,2021,2061,-1,61642,12,3,62041,13,5,-1,-1,-1,-1,-1,-1
4542,飞天愺,13,2,1,4312,5112,5312,3501,3511,3591,-1,53921,13,7,52421,13,9,-1,-1,-1,-1,-1,-1
4543,灬蒲公英,13,2,7,2412,2712,2912,2501,2541,2591,-1,51321,13,3,54521,12,11,-1,-1,-1,-1,-1,-1
4544,噬丶无赦,13,0,3,412,812,1012,1501,1511,1581,-1,61141,12,5,61141,12,11,-1,-1,-1,-1,-1,-1
4545,花小哥,13,2,7,2412,2712,2912,2501,2541,2591,-1,53821,12,3,54521,13,11,-1,-1,-1,-1,-1,-1
4546,随风飘逝,13,2,3,4512,5112,5312,3501,3531,3591,-1,52821,12,7,52521,13,11,-1,-1,-1,-1,-1,-1
4547,o0?0o,13,3,9,2412,3112,3312,2501,2541,2591,-1,51221,12,5,51121,13,11,-1,-1,-1,-1,-1,-1
4548,剑气好弹,13,2,1,4412,4712,4912,3501,3531,3591,-1,62041,13,7,61141,13,9,-1,-1,-1,-1,-1,-1
4549,皇弟的夜莺,13,3,9,2512,3112,3312,2501,2541,2591,-1,52921,12,5,52321,12,11,-1,-1,-1,-1,-1,-1
4550,青青河边草,13,3,7,2512,3112,3312,2501,2541,2591,-1,61641,12,3,62141,13,11,-1,-1,-1,-1,-1,-1
4551,淡淡的忧伤,13,0,3,612,812,1012,1501,1511,1581,-1,61141,13,5,60341,13,11,-1,-1,-1,-1,-1,-1
4552,梁小R,13,3,7,2312,3112,3312,2501,2541,2591,-1,54021,12,3,51021,12,11,-1,-1,-1,-1,-1,-1
4553,史马可可,13,2,1,4312,4712,4912,3501,3531,3591,-1,54821,13,7,53021,12,9,-1,-1,-1,-1,-1,-1
4554,萌萌仙,13,2,9,2312,2712,2912,2501,2541,2591,-1,61442,13,5,60842,12,11,-1,-1,-1,-1,-1,-1
4555,千年人妖,13,1,3,612,1212,1412,1501,1511,1581,-1,55221,12,5,52421,13,11,-1,-1,-1,-1,-1,-1
4556,寂寞琉璃,13,2,9,2512,2712,2912,2501,2541,2591,-1,51221,12,5,51521,13,11,-1,-1,-1,-1,-1,-1
4557,小二货,13,0,3,512,812,1012,1501,1511,1581,-1,61141,13,5,60341,12,11,-1,-1,-1,-1,-1,-1
4558,月下美人,13,1,5,612,1212,1412,1501,1511,1581,-1,51221,13,3,54521,13,11,-1,-1,-1,-1,-1,-1
4559,老友￠鬼鬼,13,0,3,612,812,1012,1501,1511,1581,-1,60341,13,5,61141,12,11,-1,-1,-1,-1,-1,-1
4560,繁华落幕艹,13,0,3,512,812,1012,1501,1511,1581,-1,61141,12,5,61141,12,11,-1,-1,-1,-1,-1,-1
4561,南宫晓光,13,2,3,4412,4712,4912,3501,3531,3591,-1,53921,13,7,52521,13,11,-1,-1,-1,-1,-1,-1
4562,寒冰冷少,13,3,9,2312,3112,3312,2501,2541,2591,-1,51221,12,5,52521,12,11,-1,-1,-1,-1,-1,-1
4563,风韵灵月,13,0,3,412,812,1012,1501,1511,1581,-1,53021,13,5,53021,12,11,-1,-1,-1,-1,-1,-1
4564,寒丶月巫,13,0,5,412,812,1012,1501,1511,1581,-1,60942,12,3,61742,13,11,-1,-1,-1,-1,-1,-1
4565,殇月夕,13,3,9,2512,3112,3312,2501,2541,2591,-1,60041,13,5,61543,13,11,-1,-1,-1,-1,-1,-1
