"Id
===
Id
===
int-cs","名称
===
Name
===
string-cs","显示名称
===
ShowName
===
string-c","分组Id
===
GroupId
===
int-s","Buff类型(正面，负面)
===
BuffType
===
int-s","死亡消失
===
DissolveOnDied
===
int-s","能否给死人用
===
UseOnDead
===
int-s","优先级
===
Priority
===
int-s","互斥Id
===
Exclusive
===
int-s","最大叠加层数
===
MaxStackLevel
===
int-s","伤害类型
===
DamageType
===
int-s","结算点
===
HitPoiont
===
string-s","触发次数
===
HitCount
===
int-s","效果0.生效次数
===
Impact0.Enable
===
int-s","效果0.触发点
===
Impact0.AffectPoint
===
string-s","效果0.目标属性
===
Impact0.Field
===
string-s","效果0.加法公式
===
Impact0.AddExp
===
string-s","效果0.乘法公式
===
Impact0.MulExp
===
string-s","效果0.覆盖公式
===
Impact0.ResetExp
===
string-s","效果1.生效次数
===
Impact1.Enable
===
int-s","效果1.触发点
===
Impact1.AffectPoint
===
string-s","效果1.目标属性
===
Impact1.Field
===
string-s","效果1.加法公式
===
Impact1.AddExp
===
string-s","效果1.乘法公式
===
Impact1.MulExp
===
string-s","效果1.覆盖公式
===
Impact1.ResetExp
===
string-s","效果2.生效次数
===
Impact2.Enable
===
int-s","效果2.触发点
===
Impact2.AffectPoint
===
string-s","效果2.目标属性
===
Impact2.Field
===
string-s","效果2.加法公式
===
Impact2.AddExp
===
string-s","效果2.乘法公式
===
Impact2.MulExp
===
string-s","效果2.覆盖公式
===
Impact2.ResetExp
===
string-s","效果3.生效次数
===
Impact3.Enable
===
int-s","效果3.触发点
===
Impact3.AffectPoint
===
string-s","效果3.目标属性
===
Impact3.Field
===
string-s","效果3.加法公式
===
Impact3.AddExp
===
string-s","效果3.乘法公式
===
Impact3.MulExp
===
string-s","效果3.覆盖公式
===
Impact3.ResetExp
===
string-s","能否修改攻击目标
===
CanModifyTarget
===
string-s","能否使用技能
===
CanUseSkill
===
string-s","能否成为目标
===
CanTarget
===
string-s","能否成为子弹的目标
===
CanHitByBullet
===
string-s","能否被上Buff
===
CanAddBuff
===
string-s","能否被修改属性
===
CanModifyAttr
===
string-s","特效ID
===
EffectID
===
int-c","特效出现方式
===
ShowType
===
int-c","特殊特效
===
SpecEffect
===
int-c","特殊状态
===
AniState
===
int-c","效果0.目标属性
===
ImpactForClient0.Field
===
string-cs","效果0.加法公式
===
ImpactForClient0.AddExp
===
string-cs","效果1.目标属性
===
ImpactForClient1.Field
===
string-cs","效果1.加法公式
===
ImpactForClient1.AddExp
===
string-cs","效果2.目标属性
===
ImpactForClient2.Field
===
string-cs","效果2.加法公式
===
ImpactForClient2.AddExp
===
string-cs","效果3.目标属性
===
ImpactForClient3.Field
===
string-cs","效果3.加法公式
===
ImpactForClient3.AddExp
===
string-cs"
747161,救赎,救赎,0,999,1,1,1,-1,1,0,RoundEnd,999,1,Died,Buff,"AddBuff(16,1,700146)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
747261,救赎,救赎,0,999,1,1,1,-1,1,0,RoundEnd,999,1,Died,Buff,"AddBuff(16,1,700147)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
747361,救赎,救赎,0,999,1,1,1,-1,1,0,RoundEnd,999,1,Died,Buff,"AddBuff(16,1,700148)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
747461,救赎,救赎,0,999,1,1,1,-1,1,0,RoundEnd,999,1,Died,Buff,"AddBuff(16,1,700149)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
747561,救赎,救赎,0,999,1,1,1,-1,1,0,RoundEnd,999,1,Died,Buff,"AddBuff(16,1,700150)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
748161,仙族普通加血,仙族普通加血,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack],1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
748661,月圆,月圆,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack]*0.60,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
748761,月圆,月圆,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack]*0.70,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
748861,月圆,月圆,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack]*0.80,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
748961,月圆,月圆,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack]*0.90,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
749061,月圆,月圆,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack]*1.00,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,-1,BuffAdded,0,0,1,1,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
749161,庇佑,庇佑,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,MgkAttack,[Caster.MgkAttack]*0.05,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
749261,庇佑,庇佑,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,MgkAttack,[Caster.MgkAttack]*0.08,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
749361,庇佑,庇佑,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,MgkAttack,[Caster.MgkAttack]*0.11,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
749461,庇佑,庇佑,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,MgkAttack,[Caster.MgkAttack]*0.13,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
749561,庇佑,庇佑,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,MgkAttack,[Caster.MgkAttack]*0.15,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
750161,魔族普通攻击,魔族普通攻击,120,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*1.0*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
750661,雷击,雷击,120,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*1.7*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
750761,雷击,雷击,120,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*1.9*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
750861,雷击,雷击,120,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*2.1*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
750961,雷击,雷击,120,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*2.3*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
751061,雷击,雷击,120,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*2.5*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
751161,搏命,搏命,0,999,0,0,1,-1,1,0,RoundEnd,999,1,ActionBegin,MgkAttack,[Caster.MgkAttack]*(1-[Caster.Hp]/[Caster.MaxHp])*0.4,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
751261,搏命,搏命,0,999,0,0,1,-1,1,0,RoundEnd,999,1,ActionBegin,MgkAttack,[Caster.MgkAttack]*(1-[Caster.Hp]/[Caster.MaxHp])*0.45,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
751361,搏命,搏命,0,999,0,0,1,-1,1,0,RoundEnd,999,1,ActionBegin,MgkAttack,[Caster.MgkAttack]*(1-[Caster.Hp]/[Caster.MaxHp])*0.50,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
751461,搏命,搏命,0,999,0,0,1,-1,1,0,RoundEnd,999,1,ActionBegin,MgkAttack,[Caster.MgkAttack]*(1-[Caster.Hp]/[Caster.MaxHp])*0.55,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
751561,搏命,搏命,0,999,0,0,1,-1,1,0,RoundEnd,999,1,ActionBegin,MgkAttack,[Caster.MgkAttack]*(1-[Caster.Hp]/[Caster.MaxHp])*0.60,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
756161,人族普通攻击,人族普通攻击,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
756661,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.7*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
756761,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.88*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
756861,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*2.06*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
756961,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*2.24*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
757061,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*2.42*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
757161,不屈,不屈,0,999,1,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,Buff,"if([Caster.Hp]/[Caster.MaxHp]<0.10,AddBuff(10,1,700116),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
757261,不屈,不屈,0,999,1,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,Buff,"if([Caster.Hp]/[Caster.MaxHp]<0.10,AddBuff(10,1,700117),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
757361,不屈,不屈,0,999,1,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,Buff,"if([Caster.Hp]/[Caster.MaxHp]<0.10,AddBuff(10,1,700118),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
757461,不屈,不屈,0,999,1,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,Buff,"if([Caster.Hp]/[Caster.MaxHp]<0.10,AddBuff(10,1,700119),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
757561,不屈,不屈,0,999,1,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,Buff,"if([Caster.Hp]/[Caster.MaxHp]<0.10,AddBuff(10,1,700120),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
758161,人族普通攻击,人族普通攻击,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
758661,毒素感染,毒素感染,110,111,1,0,1,-1,10,1,RoundEnd,3,1,BuffAdded,Hp,[Caster.PhyAttack]*1.0*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,1,BuffAdded,Buff,"AddBuff(11,1,700051)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
758761,毒素感染,毒素感染,110,111,1,0,1,-1,10,1,RoundEnd,3,1,BuffAdded,Hp,[Caster.PhyAttack]*1.0*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,1,BuffAdded,Buff,"AddBuff(11,1,700052)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
758861,毒素感染,毒素感染,110,111,1,0,1,-1,10,1,RoundEnd,3,1,BuffAdded,Hp,[Caster.PhyAttack]*1.0*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,1,BuffAdded,Buff,"AddBuff(11,1,700053)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
758961,毒素感染,毒素感染,110,111,1,0,1,-1,10,1,RoundEnd,3,1,BuffAdded,Hp,[Caster.PhyAttack]*1.0*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,1,BuffAdded,Buff,"AddBuff(11,1,700054)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
759061,毒素感染,毒素感染,110,111,1,0,1,-1,10,1,RoundEnd,3,1,BuffAdded,Hp,[Caster.PhyAttack]*1.0*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,1,BuffAdded,Buff,"AddBuff(11,1,700055)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
759161,亡者复仇,亡者复仇,0,999,1,0,1,-1,1,0,RoundEnd,999,1,Died,Buff,"AddBuff(13,1,700081)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
759261,亡者复仇,亡者复仇,0,999,1,0,1,-1,1,0,RoundEnd,999,1,Died,Buff,"AddBuff(13,1,700082)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
759361,亡者复仇,亡者复仇,0,999,1,0,1,-1,1,0,RoundEnd,999,1,Died,Buff,"AddBuff(13,1,700083)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
759461,亡者复仇,亡者复仇,0,999,1,0,1,-1,1,0,RoundEnd,999,1,Died,Buff,"AddBuff(13,1,700084)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
759561,亡者复仇,亡者复仇,0,999,1,0,1,-1,1,0,RoundEnd,999,1,Died,Buff,"AddBuff(13,1,700085)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
760161,人族普通攻击,人族普通攻击,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
760661,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.7*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
760761,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.88*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
760861,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*2.06*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
760961,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*2.24*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
761061,强攻,强攻,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*2.42*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
761161,荆棘,荆棘,0,999,1,0,1,-1,1,0,RoundEnd,999,999,Hurt,Buff,"if([Current.NeedMove]=1 and [DamageType]!=98 and [DamageType]!=97 and [DamageType]!=96,AddBuff(13,1,700106),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,9602,1,-1,0,,,,,,,,
761261,荆棘,荆棘,0,999,1,0,1,-1,1,0,RoundEnd,999,999,Hurt,Buff,"if([Current.NeedMove]=1 and [DamageType]!=98 and [DamageType]!=97 and [DamageType]!=96,AddBuff(13,1,700107),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,9602,1,-1,0,,,,,,,,
761361,荆棘,荆棘,0,999,1,0,1,-1,1,0,RoundEnd,999,999,Hurt,Buff,"if([Current.NeedMove]=1 and [DamageType]!=98 and [DamageType]!=97 and [DamageType]!=96,AddBuff(13,1,700108),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,9602,1,-1,0,,,,,,,,
761461,荆棘,荆棘,0,999,1,0,1,-1,1,0,RoundEnd,999,999,Hurt,Buff,"if([Current.NeedMove]=1 and [DamageType]!=98 and [DamageType]!=97 and [DamageType]!=96,AddBuff(13,1,700109),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,9602,1,-1,0,,,,,,,,
761561,荆棘,荆棘,0,999,1,0,1,-1,1,0,RoundEnd,999,999,Hurt,Buff,"if([Current.NeedMove]=1 and [DamageType]!=98 and [DamageType]!=97 and [DamageType]!=96,AddBuff(13,1,700110),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,9602,1,-1,0,,,,,,,,
766161,仙族普通加血,仙族普通加血,140,141,1,0,1,-1,1,4,RoundEnd,0,1,BuffAdded,Hp,[Caster.MgkAttack],1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
766661,阳炎,阳炎,120,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*1.05*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
766761,阳炎,阳炎,120,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*1.15*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
766861,阳炎,阳炎,120,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*1.25*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
766961,阳炎,阳炎,120,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*1.35*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
767061,阳炎,阳炎,120,122,1,0,1,-1,1,2,RoundEnd,1,1,BuffAdded,Hp,[Caster.MgkAttack]*1.45*([Target.MgkDefence]/([Target.MgkDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
767161,集中,集中,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,MgkAttack,[Caster.MgkAttack]*0.02,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
767261,集中,集中,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,MgkAttack,[Caster.MgkAttack]*0.04,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
767361,集中,集中,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,MgkAttack,[Caster.MgkAttack]*0.06,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
